date,value
2022-09-14,686.0664771504131
2022-09-15,567.7753246721894
2022-09-16,563.2801133266474
2022-09-17,554.7776115619412
2022-09-18,556.1701558935339
2022-09-19,568.3866455391699
2022-09-20,572.8829379311494
2022-09-21,576.7051757348388
2022-09-22,579.3209108569142
2022-09-23,558.9011637104039
2022-09-24,553.5826291832414
2022-09-25,557.7538645462372
2022-09-26,496.78430971119946
2022-09-27,553.7919967685731
2022-09-28,553.4097745082365
2022-09-29,559.1112946440649
2022-09-30,540.7433614305487
2022-10-01,546.6877991130848
2022-10-02,554.8398983752921
2022-10-03,552.1844366913291
2022-10-04,567.031397608459
2022-10-05,547.725879464166
2022-10-06,516.3670932373188
2022-10-07,553.4916528901807
2022-10-08,550.0488167546027
2022-10-09,513.6618756638261
2022-10-10,536.0010399248885
2022-10-11,510.18524992507486
2022-10-12,535.4131163935631
2022-10-13,557.7973689728539
2022-10-14,549.0946746170468
2022-10-15,571.1595579006821
2022-10-16,550.8623654893066
2022-10-17,555.8079235480695
2022-10-18,567.4115008054398
2022-10-19,528.3500428312477
2022-10-20,553.6603150763225
2022-10-21,558.0553531185286
2022-10-22,566.6828371910761
2022-10-23,501.410140008156
2022-10-24,553.2607233799014
2022-10-25,561.7264324093082
2022-10-26,562.893902424914
2022-10-27,558.0340399127211
2022-10-28,564.4796375504004
2022-10-29,542.5046344693961
2022-10-30,555.3274262761458
2022-10-31,558.1528758590835
2022-11-01,579.1861631188408
2022-11-02,566.7986015230222
2022-11-03,557.6882215767475
2022-11-04,558.3117491281423
2022-11-05,509.5541552166303
2022-11-06,551.6677467455199
2022-11-07,566.1193938876601
2022-11-08,565.3353261748385
2022-11-09,560.2176945878577
2022-11-10,556.79969627552
2022-11-11,550.8871899172296
2022-11-12,554.6799567616749
2022-11-13,553.5529816845587
2022-11-14,566.3606016692847
2022-11-15,565.1915628471256
2022-11-16,567.1699435924924
2022-11-17,548.7447388996061
2022-11-18,550.4532912583777
2022-11-19,563.452432978739
2022-11-20,554.4540719380549
2022-11-21,556.0980066223556
2022-11-22,563.4090023157198
2022-11-23,570.3696800720558
2022-11-24,555.7179646146124
2022-11-25,549.5133193325065
2022-11-26,565.8417231418703
2022-11-27,568.8615224211949
2022-11-28,581.9069372257192
2022-11-29,550.6479018121574
2022-11-30,574.4301490335126
2022-12-01,552.9886768822003
2022-12-02,562.4353637750057
2022-12-03,562.7178273153175
2022-12-04,549.1828567385126
2022-12-05,552.7752486378848
2022-12-06,561.1768569342952
2022-12-07,553.1268039666871
2022-12-08,568.1546193895665
2022-12-09,565.9091110509947
2022-12-10,551.4153899316302
2022-12-11,562.6177518411147
2022-12-12,568.8814139269293
2022-12-13,569.4601094894267
2022-12-14,573.5529195110657
2022-12-15,550.6852551002171
2022-12-16,551.2595106593749
2022-12-17,551.0511606684927
2022-12-18,550.3890915394718
2022-12-19,543.299966395545
2022-12-20,543.5091909630105
2022-12-21,550.4771101263742
2022-12-22,558.0239876827198
2022-12-23,548.8090852325735
2022-12-24,557.2522512327022
2022-12-25,549.2014880568786
2022-12-26,549.1859320939199
2022-12-27,558.5799463481853
2022-12-28,561.168894540183
2022-12-29,568.3862489457788
2022-12-30,555.6563010034781
2022-12-31,567.5178203541113
2023-01-01,561.1093207170331
2023-01-02,552.9247799595288
2023-01-03,562.5012315397983
2023-01-04,561.8985675888612
2023-01-05,570.5589442784859
2023-01-06,559.7776189487837
2023-01-07,566.3939227859656
2023-01-08,564.9305489040939
2023-01-09,551.1191525593896
2023-01-10,565.3682250390907
2023-01-11,560.4092967455373
2023-01-12,547.632426566575
2023-01-13,551.2252718487783
2023-01-14,556.637810295883
2023-01-15,543.5523800815266
2023-01-16,537.9193529386115
2023-01-17,558.7701791808963
2023-01-18,542.6763398324892
2023-01-19,538.2608416587614
2023-01-20,547.7751920962924
2023-01-21,557.9490917457392
2023-01-22,519.1769160996337
2023-01-23,533.9418802238339
2023-01-24,533.0236398606733
2023-01-25,547.1014685726709
2023-01-26,379.29189205163516
2023-01-27,490.96423849029384
2023-01-28,481.5205027358764
2023-01-29,356.50594191470543
2023-01-30,556.0388665788811
2023-01-31,558.8190974363297
2023-02-01,575.7741527752072
2023-02-02,578.8284802959618
2023-02-03,563.504665413278
2023-02-04,575.6703063494838
2023-02-05,559.2568176433355
2023-02-06,550.6040152559275
2023-02-07,546.5802517992746
2023-02-08,566.6877682972247
2023-02-09,543.7256525131193
2023-02-10,574.6063268728029
2023-02-11,675.8283652195754
2023-02-12,663.6255867405857
2023-02-13,660.6245446823895
2023-02-14,662.6438925798243
2023-02-15,584.8436549484528
2023-02-16,542.5747016488601
2023-02-17,568.1263527673707
2023-02-18,573.2036189746196
2023-02-19,573.3789237867978
2023-02-20,556.6608802730996
2023-02-21,577.4549463659714
2023-02-22,559.3479713761648
2023-02-23,567.7116105863755
2023-02-24,550.3769784010219
2023-02-25,547.9727625279739
2023-02-26,575.2971752301341
2023-02-27,569.3888663466755
2023-02-28,540.3687890958175
2023-03-01,546.0578150449112
2023-03-02,559.5270845736977
2023-03-03,565.0530861915914
2023-03-04,578.5054127396132
2023-03-05,549.8518202033073
2023-03-06,550.7155404693416
2023-03-07,561.6892146757136
2023-03-08,560.6195275953256
2023-03-09,566.9467573423997
2023-03-10,566.451796789526
2023-03-11,577.9021097155281
2023-03-12,543.8867074236806
2023-03-13,558.1381487889201
2023-03-14,565.1831418139333
2023-03-15,575.1670413609052
2023-03-16,564.6636828933613
2023-03-17,558.0109632306676
2023-03-18,567.7161544340927
2023-03-19,552.5075578875685
2023-03-20,560.334143016203
2023-03-21,575.4160350640263
2023-03-22,590.2102023700858
2023-03-23,597.8538207105735
2023-03-24,608.5162400229962
2023-03-25,598.7932695336403
2023-03-26,560.1701125276072
2023-03-27,540.0223139270968
2023-03-28,542.6669977040433
2023-03-29,541.771797889794
2023-03-30,559.6116490765006
2023-03-31,559.4317709766729
2023-04-01,547.9695064908709
2023-04-02,552.2339114425497
2023-04-03,532.3148581085434
2023-04-04,541.0500608214385
2023-04-05,535.336938636116
2023-04-06,540.5714675410356
2023-04-07,546.5900462595454
2023-04-08,539.5515329015058
2023-04-09,550.3714615606833
2023-04-10,548.9340344293827
2023-04-11,540.8700155094757
2023-04-12,541.7880952139278
2023-04-13,536.1848045579211
2023-04-14,536.7288139693424
2023-04-15,540.7134036784288
2023-04-16,537.8099250491616
2023-04-17,537.7810266913153
2023-04-18,532.4753213179647
2023-04-19,538.5186243495922
2023-04-20,525.4270794714238
2023-04-21,553.4248141046053
2023-04-22,501.7928527380787
2023-04-23,469.9810809822829
2023-04-24,494.0863473310726
2023-04-25,524.2339152291236
2023-04-26,546.6910271542635
2023-04-27,568.636955901924
2023-04-28,572.204598713869
2023-04-29,567.5629649349245
2023-04-30,547.7684550517681
2023-05-01,555.0084389605512
2023-05-02,555.9346065729692
2023-05-03,564.6286259551138
2023-05-04,572.390697824149
2023-05-05,539.8917347537597
2023-05-06,548.550672976432
2023-05-07,565.1279748345413
2023-05-08,554.6740667829353
2023-05-09,572.0495399778443
2023-05-10,565.6923450530883
2023-05-11,561.4553470377601
2023-05-12,552.457259963134
2023-05-13,570.5825248752814
2023-05-14,556.9539729970952
2023-05-15,558.0569579734705
2023-05-16,575.107138109078
2023-05-17,586.055405914813
2023-05-18,557.9331595139042
2023-05-19,559.103893438866
2023-05-20,562.4424168365288
2023-05-21,551.9126042516897
2023-05-22,551.8693494978795
2023-05-23,571.004050081294
2023-05-24,570.6566307205541
2023-05-25,556.8693554647787
2023-05-26,559.8682175985086
2023-05-27,565.8474887418473
2023-05-28,567.6365212138339
2023-05-29,567.8232955097889
2023-05-30,573.8655767998911
2023-05-31,561.2127598762297
2023-06-01,553.2031706995706
2023-06-02,560.7514347694566
2023-06-03,578.688776450707
2023-06-04,555.3436098572411
2023-06-05,569.573173648886
2023-06-06,597.4082608181084
2023-06-07,596.3106899450224
2023-06-08,586.3435623008144
2023-06-09,581.3521920493146
2023-06-10,564.5387228944317
2023-06-11,555.652442442592
2023-06-12,567.8002521247743
2023-06-13,565.8276628713496
2023-06-14,562.1892812407757
2023-06-15,555.7405771553242
2023-06-16,556.8045273221364
2023-06-17,554.6302128237759
2023-06-18,545.4007304557423
2023-06-19,560.734029949986
2023-06-20,574.8467093270996
2023-06-21,552.5806507293119
2023-06-22,576.0656183986216
2023-06-23,562.6236276364077
2023-06-24,548.7304800668647
2023-06-25,527.0864222959915
2023-06-26,541.752797447154
2023-06-27,536.0526305744055
2023-06-28,551.4438364510319
2023-06-29,533.4097407214368
2023-06-30,520.8367290071874
2023-07-01,510.9654758478266
2023-07-02,503.36067144944144
2023-07-03,514.8115653906789
2023-07-04,518.2737472986929
2023-07-05,516.7858323719133
