date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag3,weather_precip_sum_lag1,weather_precip_sum_lag3,weather_wind_mean_lag1,weather_wind_mean_lag3,holiday_count_lag1,holiday_count_lag3,is_weekend_lag1,is_weekend_lag3
2001-01-01,332493.16,3.609774193548387,85.417,11.17758064516129,2,0.25806451612903225,,,,,,,,,,
2001-02-01,282940.198,6.232285714285714,83.561,12.222142857142858,1,0.2857142857142857,3.609774193548387,,85.417,,11.17758064516129,,2.0,,0.25806451612903225,
2001-03-01,300706.544,7.847354838709676,101.77799999999999,11.706935483870968,0,0.2903225806451613,6.232285714285714,,83.561,,12.222142857142858,,1.0,,0.2857142857142857,
2001-04-01,278078.871,14.1306,45.86,12.7322,0,0.3,7.847354838709676,3.609774193548387,101.77799999999999,85.417,11.706935483870968,11.17758064516129,0.0,2.0,0.2903225806451613,0.25806451612903225
2001-05-01,300491.621,19.220645161290324,49.75,11.626677419354838,1,0.25806451612903225,14.1306,6.232285714285714,45.86,83.561,12.7322,12.222142857142858,0.0,1.0,0.3,0.2857142857142857
2001-06-01,327693.978,22.687766666666665,95.24,9.949933333333332,0,0.3,19.220645161290324,7.847354838709676,49.75,101.77799999999999,11.626677419354838,11.706935483870968,1.0,0.0,0.25806451612903225,0.2903225806451613
2001-07-01,357613.7,24.450870967741935,48.454,9.31574193548387,1,0.2903225806451613,22.687766666666665,14.1306,95.24,45.86,9.949933333333332,12.7322,0.0,0.0,0.3,0.3
2001-08-01,370532.828,25.50541935483871,78.479,9.322483870967742,0,0.25806451612903225,24.450870967741935,19.220645161290324,48.454,49.75,9.31574193548387,11.626677419354838,1.0,1.0,0.2903225806451613,0.25806451612903225
2001-09-01,306928.866,21.1222,80.62,9.940066666666667,1,0.3333333333333333,25.50541935483871,22.687766666666665,78.479,95.24,9.322483870967742,9.949933333333332,0.0,0.0,0.25806451612903225,0.3
2001-10-01,294733.613,16.34583870967742,73.364,11.485064516129032,1,0.25806451612903225,21.1222,24.450870967741935,80.62,48.454,9.940066666666667,9.31574193548387,1.0,1.0,0.3333333333333333,0.2903225806451613
