date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag3,weather_precip_sum_lag1,weather_precip_sum_lag3,weather_wind_mean_lag1,weather_wind_mean_lag3,holiday_count_lag1,holiday_count_lag3,is_weekend_lag1,is_weekend_lag3
2001-01-01,31001.28,8.444161290322581,99.33700000000002,12.569774193548389,2,0.25806451612903225,,,,,,,,,,
2001-02-01,25626.521,13.391535714285714,98.37800000000001,14.35057142857143,1,0.2857142857142857,8.444161290322581,,99.33700000000002,,12.569774193548389,,2.0,,0.25806451612903225,
2001-03-01,27580.339,12.699806451612906,125.73600000000002,11.817741935483873,0,0.2903225806451613,13.391535714285714,,98.37800000000001,,14.35057142857143,,1.0,,0.2857142857142857,
2001-04-01,27486.315,20.9901,49.59700000000001,15.655233333333335,0,0.3,12.699806451612906,8.444161290322581,125.73600000000002,99.33700000000002,11.817741935483873,12.569774193548389,0.0,2.0,0.2903225806451613,0.25806451612903225
2001-05-01,31583.459,23.79551612903226,104.54100000000003,13.488548387096776,1,0.25806451612903225,20.9901,13.391535714285714,49.59700000000001,98.37800000000001,15.655233333333335,14.35057142857143,0.0,1.0,0.3,0.2857142857142857
2001-06-01,34619.506,26.563800000000004,81.51,12.135033333333334,0,0.3,23.79551612903226,12.699806451612906,104.54100000000003,125.73600000000002,13.488548387096776,11.817741935483873,1.0,0.0,0.25806451612903225,0.2903225806451613
2001-07-01,39939.836,29.489967741935487,38.150000000000006,10.610645161290325,1,0.2903225806451613,26.563800000000004,20.9901,81.51,49.59700000000001,12.135033333333334,15.655233333333335,0.0,0.0,0.3,0.3
2001-08-01,39376.594,29.134354838709683,109.471,10.408548387096776,0,0.25806451612903225,29.489967741935487,23.79551612903226,38.150000000000006,104.54100000000003,10.610645161290325,13.488548387096776,1.0,1.0,0.2903225806451613,0.25806451612903225
2001-09-01,32471.977,23.9951,102.27500000000002,9.456766666666669,1,0.3333333333333333,29.134354838709683,26.563800000000004,109.471,81.51,10.408548387096776,12.135033333333334,0.0,0.0,0.25806451612903225,0.3
2001-10-01,28083.635,19.16377419354839,90.81800000000001,12.351516129032259,1,0.25806451612903225,23.9951,29.489967741935487,102.27500000000002,38.150000000000006,9.456766666666669,10.610645161290325,1.0,1.0,0.3333333333333333,0.2903225806451613
2001-11-01,26453.126,16.794033333333335,96.00800000000001,11.710800000000003,3,0.26666666666666666,19.16377419354839,29.134354838709683,90.81800000000001,109.471,12.351516129032259,10.408548387096776,1.0,0.0,0.25806451612903225,0.25806451612903225
2001-12-01,28357.417,11.836870967741937,135.93200000000002,12.315354838709679,1,0.3225806451612903,16.794033333333335,23.9951,96.00800000000001,102.27500000000002,11.710800000000003,9.456766666666669,3.0,1.0,0.26666666666666666,0.3333333333333333
2002-01-01,30513.579,11.150419354838712,55.82300000000001,13.746967741935485,2,0.25806451612903225,11.836870967741937,19.16377419354839,135.93200000000002,90.81800000000001,12.315354838709679,12.351516129032259,1.0,1.0,0.3225806451612903,0.25806451612903225
2002-02-01,27337.377,9.86007142857143,28.7,13.000821428571431,1,0.2857142857142857,11.150419354838712,16.794033333333335,55.82300000000001,96.00800000000001,13.746967741935485,11.710800000000003,2.0,3.0,0.25806451612903225,0.26666666666666666
2002-03-01,28874.781,14.664322580645162,90.91300000000001,15.87509677419355,0,0.3225806451612903,9.86007142857143,11.836870967741937,28.7,135.93200000000002,13.000821428571431,12.315354838709679,1.0,1.0,0.2857142857142857,0.3225806451612903
2002-04-01,28939.85,21.509733333333333,73.87100000000001,14.668233333333337,0,0.26666666666666666,14.664322580645162,11.150419354838712,90.91300000000001,55.82300000000001,15.87509677419355,13.746967741935485,0.0,2.0,0.3225806451612903,0.25806451612903225
2002-05-01,32512.588,24.023419354838712,63.16500000000001,15.490451612903227,1,0.25806451612903225,21.509733333333333,9.86007142857143,73.87100000000001,28.7,14.668233333333337,13.000821428571431,0.0,1.0,0.26666666666666666,0.2857142857142857
2002-06-01,36267.581,27.028933333333338,85.08500000000001,10.635666666666669,0,0.3333333333333333,24.023419354838712,14.664322580645162,63.16500000000001,90.91300000000001,15.490451612903227,15.87509677419355,1.0,0.0,0.25806451612903225,0.3225806451612903
2002-07-01,39583.368,27.453032258064518,113.88300000000002,10.213451612903228,1,0.25806451612903225,27.028933333333338,21.509733333333333,85.08500000000001,73.87100000000001,10.635666666666669,14.668233333333337,0.0,0.0,0.3333333333333333,0.26666666666666666
2002-08-01,40740.094,28.73829032258065,50.75000000000001,10.080774193548388,0,0.2903225806451613,27.453032258064518,24.023419354838712,113.88300000000002,63.16500000000001,10.213451612903228,15.490451612903227,1.0,1.0,0.25806451612903225,0.25806451612903225
2002-09-01,34663.797,25.69376666666667,114.23200000000001,11.369133333333336,1,0.3,28.73829032258065,27.028933333333338,50.75000000000001,85.08500000000001,10.080774193548388,10.635666666666669,0.0,0.0,0.2903225806451613,0.3333333333333333
2002-10-01,29398.621,20.276838709677424,210.73200000000003,10.711290322580647,1,0.25806451612903225,25.69376666666667,27.453032258064518,114.23200000000001,113.88300000000002,11.369133333333336,10.213451612903228,1.0,1.0,0.3,0.25806451612903225
2002-11-01,27143.326,13.465000000000002,71.13600000000001,12.961033333333337,2,0.3,20.276838709677424,28.73829032258065,210.73200000000003,50.75000000000001,10.711290322580647,10.080774193548388,1.0,0.0,0.25806451612903225,0.2903225806451613
2002-12-01,29653.578,11.058870967741937,134.32800000000003,13.402419354838711,1,0.2903225806451613,13.465000000000002,25.69376666666667,71.13600000000001,114.23200000000001,12.961033333333337,11.369133333333336,2.0,1.0,0.3,0.3
2003-01-01,31481.066,8.757967741935484,22.431,12.638064516129033,2,0.25806451612903225,11.058870967741937,20.276838709677424,134.32800000000003,210.73200000000003,13.402419354838711,10.711290322580647,1.0,1.0,0.2903225806451613,0.25806451612903225
2003-02-01,27728.85,10.36907142857143,114.897,14.167571428571431,1,0.2857142857142857,8.757967741935484,13.465000000000002,22.431,71.13600000000001,12.638064516129033,12.961033333333337,2.0,2.0,0.25806451612903225,0.3
2003-03-01,27561.026,14.637387096774196,54.71000000000001,11.747000000000002,0,0.3225806451612903,10.36907142857143,11.058870967741937,114.897,134.32800000000003,14.167571428571431,13.402419354838711,1.0,1.0,0.2857142857142857,0.2903225806451613
2003-04-01,27798.918,20.093466666666668,43.86000000000001,14.743800000000002,0,0.26666666666666666,14.637387096774196,8.757967741935484,54.71000000000001,22.431,11.747000000000002,12.638064516129033,0.0,2.0,0.3225806451612903,0.25806451612903225
2003-05-01,33088.612,25.45629032258065,45.702000000000005,13.520161290322582,1,0.2903225806451613,20.093466666666668,10.36907142857143,43.86000000000001,114.897,14.743800000000002,14.167571428571431,0.0,1.0,0.26666666666666666,0.2857142857142857
2003-06-01,34534.461,26.906600000000005,98.06800000000001,10.323933333333336,0,0.3,25.45629032258065,14.637387096774196,45.702000000000005,54.71000000000001,13.520161290322582,11.747000000000002,1.0,0.0,0.2903225806451613,0.3225806451612903
2003-07-01,37686.562,28.148516129032263,70.84100000000001,10.16441935483871,1,0.25806451612903225,26.906600000000005,20.093466666666668,98.06800000000001,43.86000000000001,10.323933333333336,14.743800000000002,0.0,0.0,0.3,0.26666666666666666
2003-08-01,39825.981,29.01054838709678,63.123000000000005,9.148612903225807,0,0.3225806451612903,28.148516129032263,25.45629032258065,70.84100000000001,45.702000000000005,10.16441935483871,13.520161290322582,1.0,1.0,0.25806451612903225,0.2903225806451613
2003-09-01,32709.962,24.080300000000005,106.825,9.094800000000001,1,0.26666666666666666,29.01054838709678,26.906600000000005,63.123000000000005,98.06800000000001,9.148612903225807,10.323933333333336,0.0,0.0,0.3225806451612903,0.3
2003-10-01,29649.701,21.197161290322583,54.541000000000004,10.42609677419355,1,0.25806451612903225,24.080300000000005,28.148516129032263,106.825,70.84100000000001,9.094800000000001,10.16441935483871,1.0,1.0,0.26666666666666666,0.25806451612903225
2003-11-01,28094.336,17.27156666666667,56.80100000000001,14.168533333333334,2,0.3333333333333333,21.197161290322583,29.01054838709678,54.541000000000004,63.123000000000005,10.42609677419355,9.148612903225807,1.0,0.0,0.25806451612903225,0.3225806451612903
2003-12-01,29040.209,11.591935483870968,48.47600000000001,14.423806451612904,1,0.25806451612903225,17.27156666666667,24.080300000000005,56.80100000000001,106.825,14.168533333333334,9.094800000000001,2.0,1.0,0.3333333333333333,0.26666666666666666
2004-01-01,30156.78023,11.443709677419356,77.456,12.967548387096777,2,0.2903225806451613,11.591935483870968,21.197161290322583,48.47600000000001,54.541000000000004,14.423806451612904,10.42609677419355,1.0,1.0,0.25806451612903225,0.25806451612903225
2004-02-01,28775.70301,10.03644827586207,133.00300000000001,13.415068965517243,1,0.3103448275862069,11.443709677419356,17.27156666666667,77.456,56.80100000000001,12.967548387096777,14.168533333333334,2.0,2.0,0.2903225806451613,0.3333333333333333
2004-03-01,28321.40846,17.63993548387097,58.318000000000005,13.533580645161292,0,0.25806451612903225,10.03644827586207,11.591935483870968,133.00300000000001,48.47600000000001,13.415068965517243,14.423806451612904,1.0,1.0,0.3103448275862069,0.25806451612903225
2004-04-01,27791.93135,19.550233333333335,126.87200000000001,14.128300000000001,0,0.26666666666666666,17.63993548387097,11.443709677419356,58.318000000000005,77.456,13.533580645161292,12.967548387096777,0.0,2.0,0.25806451612903225,0.2903225806451613
2004-05-01,33666.06637,23.14745161290323,103.138,15.22845161290323,1,0.3225806451612903,19.550233333333335,10.03644827586207,126.87200000000001,133.00300000000001,14.128300000000001,13.415068965517243,0.0,1.0,0.26666666666666666,0.3103448275862069
2004-06-01,35388.92106,25.84436666666667,250.93400000000003,11.102133333333335,0,0.26666666666666666,23.14745161290323,17.63993548387097,103.138,58.318000000000005,15.22845161290323,13.533580645161292,1.0,0.0,0.3225806451612903,0.25806451612903225
2004-07-01,39027.77825,27.652806451612907,47.90500000000001,10.015967741935485,2,0.2903225806451613,25.84436666666667,19.550233333333335,250.93400000000003,126.87200000000001,11.102133333333335,14.128300000000001,0.0,0.0,0.26666666666666666,0.26666666666666666
2004-08-01,38636.04256,27.651645161290325,52.88700000000001,9.70667741935484,0,0.2903225806451613,27.652806451612907,23.14745161290323,47.90500000000001,103.138,10.015967741935485,15.22845161290323,2.0,1.0,0.2903225806451613,0.3225806451612903
2004-09-01,35314.81494,26.263833333333334,27.826,9.159,1,0.26666666666666666,27.651645161290325,25.84436666666667,52.88700000000001,250.93400000000003,9.70667741935484,11.102133333333335,0.0,0.0,0.2903225806451613,0.26666666666666666
2004-10-01,32782.26394,23.385258064516133,84.27600000000001,12.428064516129034,1,0.3225806451612903,26.263833333333334,27.652806451612907,27.826,47.90500000000001,9.159,10.015967741935485,1.0,2.0,0.26666666666666666,0.2903225806451613
